event_id,employee_id,absence_type,start_date,end_date,days,status,bucket_id,note
EV-00918,US-0004,annual_leave,2024-10-10,2024-10-11,2.0,approved,pto,
EV-00919,US-0004,annual_leave,2024-05-01,2024-05-04,4.0,approved,pto,
EV-00920,US-0004,annual_leave,2024-06-16,2024-06-16,1.0,approved,pto,
EV-00921,US-0004,annual_leave,2025-03-05,2025-03-07,3.0,approved,pto,
EV-00922,US-0004,annual_leave,2025-01-03,2025-01-07,5.0,approved,pto,
EV-00923,US-0004,annual_leave,2025-10-06,2025-10-06,1.0,approved,pto,
EV-00924,US-0004,annual_leave,2025-03-19,2025-03-19,1.0,approved,pto,
EV-00925,US-0004,annual_leave,2025-10-18,2025-10-18,1.0,approved,pto,
EV-00926,US-0004,annual_leave,2025-12-06,2025-12-07,2.0,approved,pto,
EV-00927,US-0004,annual_leave,2026-07-14,2026-07-14,1.0,approved,pto,
EV-00928,US-0004,annual_leave,2026-06-02,2026-06-07,6.0,approved,pto,
EV-00929,US-0004,annual_leave,2026-04-12,2026-04-12,1.0,approved,pto,
EV-00930,US-0005,annual_leave,2024-11-12,2024-11-13,2.0,approved,pto,
EV-00931,US-0005,annual_leave,2024-01-01,2024-01-01,1.0,approved,pto,
EV-00932,US-0005,annual_leave,2024-09-07,2024-09-08,2.0,approved,pto,
EV-00933,US-0005,annual_leave,2024-03-18,2024-03-25,8.0,approved,pto,
EV-00934,US-0005,annual_leave,2024-12-06,2024-12-06,1.0,approved,pto,
EV-00935,US-0005,annual_leave,2025-10-04,2025-10-04,1.0,approved,pto,
EV-00936,US-0005,annual_leave,2025-01-04,2025-01-05,2.0,approved,pto,
EV-00937,US-0005,annual_leave,2025-12-10,2025-12-14,5.0,approved,pto,
EV-00938,US-0005,annual_leave,2025-04-03,2025-04-03,1.0,approved,pto,
EV-00939,US-0005,annual_leave,2025-07-10,2025-07-10,1.0,approved,pto,
EV-00940,US-0005,annual_leave,2026-06-04,2026-06-08,5.0,approved,pto,
EV-00941,US-0005,annual_leave,2026-08-06,2026-08-06,1.0,approved,pto,
EV-00942,US-0005,annual_leave,2026-10-05,2026-10-08,4.0,approved,pto,booked ahead
EV-00943,US-0006,annual_leave,2024-12-20,2024-12-20,1.0,approved,pto,
EV-00944,US-0006,annual_leave,2024-12-14,2024-12-14,1.0,approved,pto,
EV-00945,US-0006,annual_leave,2025-07-14,2025-07-14,1.0,approved,pto,
EV-00946,US-0006,annual_leave,2025-01-06,2025-01-08,3.0,approved,pto,
EV-00947,US-0006,annual_leave,2025-05-12,2025-05-14,3.0,approved,pto,
EV-00948,US-0006,annual_leave,2025-02-06,2025-02-06,1.0,approved,pto,
EV-00949,US-0006,annual_leave,2025-02-12,2025-02-12,1.0,approved,pto,
EV-00950,US-0006,annual_leave,2026-07-03,2026-07-03,1.0,approved,pto,
EV-00951,US-0006,annual_leave,2026-08-03,2026-08-07,5.0,approved,pto,
EV-00952,US-0006,annual_leave,2026-03-20,2026-03-20,1.0,approved,pto,
EV-00953,US-0007,annual_leave,2024-08-08,2024-08-12,5.0,approved,pto,
EV-00954,US-0007,annual_leave,2024-12-20,2024-12-23,4.0,approved,pto,
EV-00955,US-0007,annual_leave,2025-05-01,2025-05-05,5.0,approved,pto,
EV-00956,US-0007,annual_leave,2025-11-19,2025-11-19,1.0,approved,pto,
EV-00957,US-0007,annual_leave,2025-12-16,2025-12-17,2.0,approved,pto,
EV-00958,US-0007,annual_leave,2025-09-06,2025-09-09,4.0,approved,pto,
EV-00959,US-0007,annual_leave,2025-02-07,2025-02-07,1.0,approved,pto,
EV-00960,US-0007,annual_leave,2026-06-06,2026-06-06,1.0,approved,pto,
EV-00961,US-0007,annual_leave,2026-01-11,2026-01-12,2.0,approved,pto,
EV-00962,US-0007,annual_leave,2026-02-19,2026-02-23,5.0,approved,pto,
EV-00963,US-0007,annual_leave,2026-02-12,2026-02-12,1.0,approved,pto,
EV-00964,US-0008,annual_leave,2024-02-12,2024-02-13,2.0,approved,pto,
EV-00965,US-0008,annual_leave,2024-01-13,2024-01-17,5.0,approved,pto,
EV-00966,US-0008,annual_leave,2024-12-17,2024-12-21,5.0,approved,pto,
EV-00967,US-0008,annual_leave,2024-11-18,2024-11-19,2.0,approved,pto,
EV-00968,US-0008,annual_leave,2025-11-01,2025-11-03,3.0,approved,pto,
EV-00969,US-0008,annual_leave,2025-09-03,2025-09-03,1.0,approved,pto,
EV-00970,US-0008,annual_leave,2025-11-17,2025-11-21,5.0,approved,pto,
EV-00971,US-0008,annual_leave,2025-04-19,2025-04-22,4.0,approved,pto,
EV-00972,US-0008,annual_leave,2025-06-20,2025-06-20,1.0,approved,pto,
EV-00973,US-0008,annual_leave,2026-03-05,2026-03-07,3.0,approved,pto,
EV-00974,US-0008,annual_leave,2026-07-11,2026-07-13,3.0,approved,pto,
EV-00975,US-0008,annual_leave,2026-02-17,2026-02-17,1.0,approved,pto,
EV-00976,US-0008,annual_leave,2026-04-05,2026-04-05,1.0,approved,pto,
EV-00977,US-0008,annual_leave,2026-05-07,2026-05-07,1.0,approved,pto,
EV-00978,US-0009,annual_leave,2024-10-16,2024-10-17,2.0,approved,pto,
EV-00979,US-0009,annual_leave,2024-09-15,2024-09-19,5.0,approved,pto,
EV-00980,US-0009,annual_leave,2024-11-17,2024-11-17,1.0,approved,pto,
EV-00981,US-0009,annual_leave,2024-11-18,2024-11-18,1.0,approved,pto,
EV-00982,US-0009,annual_leave,2024-07-13,2024-07-17,5.0,approved,pto,
EV-00983,US-0009,annual_leave,2025-07-12,2025-07-16,5.0,approved,pto,
EV-00984,US-0009,annual_leave,2025-05-01,2025-05-03,3.0,approved,pto,
EV-00985,US-0009,annual_leave,2025-12-11,2025-12-13,3.0,approved,pto,
EV-00986,US-0009,annual_leave,2025-07-02,2025-07-02,1.0,approved,pto,
EV-00987,US-0009,annual_leave,2025-09-15,2025-09-15,1.0,approved,pto,
EV-00988,US-0009,annual_leave,2025-03-05,2025-03-05,1.0,approved,pto,
EV-00989,US-0009,annual_leave,2026-04-20,2026-04-24,5.0,approved,pto,
EV-00990,US-0009,annual_leave,2026-07-03,2026-07-03,1.0,approved,pto,
EV-00991,US-0009,annual_leave,2026-06-07,2026-06-07,1.0,approved,pto,
EV-00992,US-0009,annual_leave,2026-08-03,2026-08-03,1.0,approved,pto,
EV-00993,US-0009,annual_leave,2026-10-16,2026-10-19,4.0,approved,pto,booked ahead
EV-00994,US-0010,annual_leave,2024-07-13,2024-07-14,2.0,approved,pto,
EV-00995,US-0010,annual_leave,2024-12-12,2024-12-13,2.0,approved,pto,
EV-00996,US-0010,annual_leave,2024-09-13,2024-09-15,3.0,approved,pto,
EV-00997,US-0010,annual_leave,2024-04-20,2024-04-20,1.0,approved,pto,
EV-00998,US-0010,annual_leave,2024-08-16,2024-08-16,1.0,approved,pto,
EV-00999,US-0010,annual_leave,2025-11-19,2025-11-19,1.0,approved,pto,
EV-01000,US-0010,annual_leave,2025-08-12,2025-08-13,2.0,approved,pto,
EV-01001,US-0010,annual_leave,2025-09-14,2025-09-15,2.0,approved,pto,
EV-01002,US-0010,annual_leave,2025-12-08,2025-12-08,1.0,approved,pto,
EV-01003,US-0010,annual_leave,2025-08-12,2025-08-16,5.0,approved,pto,
EV-01004,US-0010,annual_leave,2025-05-05,2025-05-05,1.0,approved,pto,
EV-01005,US-0010,annual_leave,2025-09-20,2025-09-20,1.0,approved,pto,
EV-01006,US-0010,annual_leave,2025-09-17,2025-09-17,1.0,approved,pto,
EV-01007,US-0010,annual_leave,2026-04-06,2026-04-06,1.0,approved,pto,
EV-01008,US-0010,annual_leave,2026-05-02,2026-05-03,2.0,approved,pto,
EV-01009,US-0010,annual_leave,2026-08-10,2026-08-11,2.0,approved,pto,
EV-01010,US-0010,annual_leave,2026-03-11,2026-03-14,4.0,approved,pto,
EV-01011,US-0010,annual_leave,2026-10-05,2026-10-08,4.0,approved,pto,booked ahead
EV-01012,NL-0003,annual_leave,2024-11-04,2024-11-13,10.0,approved,statutory,
EV-01013,NL-0003,annual_leave,2024-04-03,2024-04-07,5.0,approved,statutory,
EV-01014,NL-0003,annual_leave,2024-10-19,2024-10-20,2.0,approved,statutory,
EV-01015,NL-0003,annual_leave,2024-02-05,2024-02-06,2.0,approved,supplementary,
EV-01016,NL-0003,annual_leave,2024-04-04,2024-04-04,1.0,approved,supplementary,
EV-01017,NL-0003,annual_leave,2025-08-19,2025-08-20,2.0,approved,statutory,
EV-01018,NL-0003,annual_leave,2025-02-10,2025-02-10,1.0,approved,statutory,
EV-01019,NL-0003,annual_leave,2025-04-03,2025-04-04,2.0,approved,statutory,
EV-01020,NL-0003,annual_leave,2025-08-11,2025-08-11,1.0,approved,statutory,
EV-01021,NL-0003,annual_leave,2025-01-04,2025-01-13,10.0,approved,statutory,
EV-01022,NL-0003,annual_leave,2025-06-02,2025-06-04,3.0,approved,statutory,
EV-01023,NL-0003,annual_leave,2025-03-05,2025-03-05,1.0,approved,supplementary,
EV-01024,NL-0003,annual_leave,2025-04-13,2025-04-13,1.0,approved,supplementary,
EV-01025,NL-0003,annual_leave,2025-06-01,2025-06-01,1.0,approved,supplementary,
EV-01026,NL-0003,annual_leave,2026-01-06,2026-01-06,1.0,approved,statutory,
EV-01027,NL-0003,annual_leave,2026-08-12,2026-08-12,1.0,approved,statutory,
EV-01028,NL-0003,annual_leave,2026-08-01,2026-08-09,9.0,approved,statutory,
EV-01029,NL-0003,annual_leave,2026-02-07,2026-02-07,1.0,approved,supplementary,
EV-01030,NL-0003,annual_leave,2026-03-04,2026-03-04,1.0,approved,supplementary,
EV-01031,NL-0004,annual_leave,2024-03-14,2024-03-18,5.0,approved,statutory,
EV-01032,NL-0004,annual_leave,2024-01-14,2024-01-16,3.0,approved,statutory,
EV-01033,NL-0004,annual_leave,2024-03-02,2024-03-02,1.0,approved,statutory,
EV-01034,NL-0004,annual_leave,2024-03-01,2024-03-01,1.0,approved,statutory,
EV-01035,NL-0004,annual_leave,2024-04-04,2024-04-08,5.0,approved,statutory,
EV-01036,NL-0004,annual_leave,2024-01-12,2024-01-12,1.0,approved,statutory,
EV-01037,NL-0004,annual_leave,2024-05-08,2024-05-08,1.0,approved,supplementary,
EV-01038,NL-0004,annual_leave,2024-08-20,2024-08-20,1.0,approved,supplementary,
EV-01039,NL-0004,annual_leave,2024-11-08,2024-11-08,1.0,approved,supplementary,
EV-01040,NL-0004,annual_leave,2025-06-20,2025-06-22,3.0,approved,statutory,
EV-01041,NL-0004,annual_leave,2025-01-01,2025-01-10,10.0,approved,statutory,
EV-01042,NL-0004,annual_leave,2025-01-04,2025-01-04,1.0,approved,statutory,
EV-01043,NL-0004,annual_leave,2025-09-14,2025-09-15,2.0,approved,statutory,
EV-01044,NL-0004,annual_leave,2025-08-09,2025-08-11,3.0,approved,supplementary,
EV-01045,NL-0004,annual_leave,2025-04-04,2025-04-04,1.0,approved,supplementary,
EV-01046,NL-0004,annual_leave,2025-06-12,2025-06-12,1.0,approved,supplementary,
EV-01047,NL-0004,annual_leave,2026-08-02,2026-08-04,3.0,approved,statutory,
EV-01048,NL-0004,annual_leave,2026-01-05,2026-01-05,1.0,approved,statutory,
EV-01049,NL-0004,annual_leave,2026-05-18,2026-05-19,2.0,approved,statutory,
EV-01050,NL-0004,annual_leave,2026-07-08,2026-07-11,4.0,approved,statutory,
EV-01051,NL-0004,annual_leave,2026-05-10,2026-05-10,1.0,approved,statutory,
EV-01052,NL-0004,annual_leave,2026-07-20,2026-07-22,3.0,approved,supplementary,
EV-01053,NL-0004,annual_leave,2026-10-15,2026-10-18,4.0,approved,statutory,booked ahead
EV-01054,NL-0005,annual_leave,2024-11-09,2024-11-09,1.0,approved,statutory,
EV-01055,NL-0005,annual_leave,2024-06-14,2024-06-15,2.0,approved,statutory,
EV-01056,NL-0005,annual_leave,2024-08-01,2024-08-10,10.0,approved,statutory,
EV-01057,NL-0005,annual_leave,2024-01-11,2024-01-11,1.0,approved,statutory,
EV-01058,NL-0005,annual_leave,2024-04-14,2024-04-14,1.0,approved,statutory,
EV-01059,NL-0005,annual_leave,2024-07-20,2024-07-22,3.0,approved,supplementary,
EV-01060,NL-0005,annual_leave,2025-08-16,2025-08-16,1.0,approved,statutory,
EV-01061,NL-0005,annual_leave,2025-03-13,2025-03-17,5.0,approved,statutory,
EV-01062,NL-0005,annual_leave,2025-03-03,2025-03-10,8.0,approved,statutory,
EV-01063,NL-0005,annual_leave,2025-07-02,2025-07-02,1.0,approved,statutory,
EV-01064,NL-0005,annual_leave,2025-04-14,2025-04-14,1.0,approved,supplementary,
EV-01065,NL-0005,annual_leave,2025-09-14,2025-09-14,1.0,approved,supplementary,
EV-01066,NL-0005,annual_leave,2025-11-09,2025-11-09,1.0,approved,supplementary,
EV-01067,NL-0005,annual_leave,2026-04-13,2026-04-13,1.0,approved,statutory,
EV-01068,NL-0005,annual_leave,2026-07-13,2026-07-22,10.0,approved,statutory,
EV-01069,NL-0005,annual_leave,2026-01-14,2026-01-14,1.0,approved,statutory,
EV-01070,NL-0005,annual_leave,2026-06-02,2026-06-02,1.0,approved,supplementary,
EV-01071,NL-0005,annual_leave,2026-04-06,2026-04-06,1.0,approved,supplementary,
EV-01072,NL-0005,annual_leave,2026-07-01,2026-07-01,1.0,approved,supplementary,
EV-01073,NL-0005,annual_leave,2026-12-06,2026-12-09,4.0,approved,statutory,booked ahead
EV-01074,NL-0006,annual_leave,2024-02-18,2024-02-19,2.0,approved,statutory,
EV-01075,NL-0006,annual_leave,2024-04-07,2024-04-11,5.0,approved,statutory,
EV-01076,NL-0006,annual_leave,2024-09-03,2024-09-12,10.0,approved,statutory,
EV-01077,NL-0006,annual_leave,2024-07-16,2024-07-16,1.0,approved,statutory,
EV-01078,NL-0006,annual_leave,2024-01-06,2024-01-06,1.0,approved,supplementary,
EV-01079,NL-0006,annual_leave,2024-12-20,2024-12-21,2.0,approved,supplementary,
EV-01080,NL-0006,annual_leave,2024-03-12,2024-03-12,1.0,approved,supplementary,
EV-01081,NL-0006,annual_leave,2025-03-19,2025-03-19,1.0,approved,statutory,
EV-01082,NL-0006,annual_leave,2025-01-07,2025-01-07,1.0,approved,statutory,
EV-01083,NL-0006,annual_leave,2025-01-07,2025-01-08,2.0,approved,statutory,
EV-01084,NL-0006,annual_leave,2025-06-01,2025-06-05,5.0,approved,statutory,
EV-01085,NL-0006,annual_leave,2025-09-01,2025-09-01,1.0,approved,statutory,
EV-01086,NL-0006,annual_leave,2025-07-11,2025-07-11,1.0,approved,statutory,
EV-01087,NL-0006,annual_leave,2025-12-19,2025-12-19,1.0,approved,statutory,
EV-01088,NL-0006,annual_leave,2025-06-04,2025-06-05,2.0,approved,statutory,
EV-01089,NL-0006,annual_leave,2025-01-02,2025-01-02,1.0,approved,statutory,
EV-01090,NL-0006,annual_leave,2025-03-14,2025-03-16,3.0,approved,statutory,
EV-01091,NL-0006,annual_leave,2025-06-11,2025-06-11,1.0,approved,statutory,
EV-01092,NL-0006,annual_leave,2025-01-15,2025-01-17,3.0,approved,supplementary,
EV-01093,NL-0006,annual_leave,2025-12-20,2025-12-20,1.0,approved,supplementary,
EV-01094,NL-0006,annual_leave,2026-05-08,2026-05-12,5.0,approved,statutory,
EV-01095,NL-0006,annual_leave,2026-02-14,2026-02-18,5.0,approved,statutory,
EV-01096,NL-0006,annual_leave,2026-04-03,2026-04-03,1.0,approved,statutory,
EV-01097,NL-0006,annual_leave,2026-01-16,2026-01-16,1.0,approved,supplementary,
EV-01098,NL-0006,annual_leave,2026-04-16,2026-04-16,1.0,approved,supplementary,
EV-01099,NL-0006,annual_leave,2026-05-15,2026-05-15,1.0,approved,supplementary,
EV-01100,DE-0003,annual_leave,2024-01-13,2024-01-14,2.0,approved,statutory,
EV-01101,DE-0003,annual_leave,2024-10-01,2024-10-05,5.0,approved,statutory,
EV-01102,DE-0003,annual_leave,2024-02-02,2024-02-04,3.0,approved,statutory,
EV-01103,DE-0003,annual_leave,2024-05-14,2024-05-22,9.0,approved,statutory,
EV-01104,DE-0003,annual_leave,2024-03-18,2024-03-18,1.0,approved,statutory,
EV-01105,DE-0003,annual_leave,2024-06-14,2024-06-18,5.0,approved,contractual,
EV-01106,DE-0003,annual_leave,2024-10-04,2024-10-04,1.0,approved,contractual,
EV-01107,DE-0003,annual_leave,2024-05-15,2024-05-15,1.0,approved,contractual,
EV-01108,DE-0003,annual_leave,2025-06-14,2025-06-16,3.0,approved,statutory,
EV-01109,DE-0003,annual_leave,2025-10-16,2025-10-16,1.0,approved,statutory,
EV-01110,DE-0003,annual_leave,2025-01-14,2025-01-18,5.0,approved,statutory,
EV-01111,DE-0003,annual_leave,2025-04-09,2025-04-10,2.0,approved,statutory,
EV-01112,DE-0003,annual_leave,2025-07-18,2025-07-20,3.0,approved,statutory,
EV-01113,DE-0003,annual_leave,2025-09-13,2025-09-14,2.0,approved,statutory,
EV-01114,DE-0003,annual_leave,2025-11-18,2025-11-19,2.0,approved,statutory,
EV-01115,DE-0003,annual_leave,2025-11-01,2025-11-01,1.0,approved,statutory,
EV-01116,DE-0003,annual_leave,2025-07-11,2025-07-11,1.0,approved,contractual,
EV-01117,DE-0003,annual_leave,2025-05-19,2025-05-20,2.0,approved,contractual,
EV-01118,DE-0003,annual_leave,2025-06-01,2025-06-02,2.0,approved,contractual,
EV-01119,DE-0003,annual_leave,2025-04-09,2025-04-09,1.0,approved,contractual,
EV-01120,DE-0003,annual_leave,2025-07-04,2025-07-04,1.0,approved,contractual,
EV-01121,DE-0003,annual_leave,2026-07-01,2026-07-01,1.0,approved,statutory,
EV-01122,DE-0003,annual_leave,2026-03-06,2026-03-10,5.0,approved,statutory,
EV-01123,DE-0003,annual_leave,2026-07-09,2026-07-09,1.0,approved,statutory,
EV-01124,DE-0003,annual_leave,2026-02-18,2026-02-18,1.0,approved,statutory,
EV-01125,DE-0003,annual_leave,2026-02-04,2026-02-05,2.0,approved,statutory,
EV-01126,DE-0003,annual_leave,2026-02-01,2026-02-01,1.0,approved,statutory,
EV-01127,DE-0003,annual_leave,2026-01-16,2026-01-16,1.0,approved,statutory,
EV-01128,DE-0003,annual_leave,2026-01-11,2026-01-13,3.0,approved,contractual,
EV-01129,DE-0004,annual_leave,2024-03-16,2024-03-17,2.0,approved,statutory,
EV-01130,DE-0004,annual_leave,2024-12-13,2024-12-13,1.0,approved,statutory,
EV-01131,DE-0004,annual_leave,2024-05-07,2024-05-08,2.0,approved,statutory,
EV-01132,DE-0004,annual_leave,2024-06-17,2024-06-18,2.0,approved,statutory,
EV-01133,DE-0004,annual_leave,2024-11-06,2024-11-07,2.0,approved,statutory,
EV-01134,DE-0004,annual_leave,2024-03-19,2024-03-23,5.0,approved,statutory,
EV-01135,DE-0004,annual_leave,2024-10-13,2024-10-13,1.0,approved,statutory,
EV-01136,DE-0004,annual_leave,2024-10-16,2024-10-19,4.0,approved,contractual,
EV-01137,DE-0004,annual_leave,2024-07-07,2024-07-07,1.0,approved,contractual,
EV-01138,DE-0004,annual_leave,2025-07-17,2025-07-17,1.0,approved,statutory,
EV-01139,DE-0004,annual_leave,2025-12-05,2025-12-09,5.0,approved,statutory,
EV-01140,DE-0004,annual_leave,2025-08-09,2025-08-17,9.0,approved,statutory,
EV-01141,DE-0004,annual_leave,2025-09-06,2025-09-06,1.0,approved,statutory,
EV-01142,DE-0004,annual_leave,2025-03-01,2025-03-01,1.0,approved,contractual,
EV-01143,DE-0004,annual_leave,2025-08-19,2025-08-22,4.0,approved,contractual,
EV-01144,DE-0004,annual_leave,2026-05-08,2026-05-10,3.0,approved,statutory,
EV-01145,DE-0004,annual_leave,2026-08-01,2026-08-01,1.0,approved,statutory,
EV-01146,DE-0004,annual_leave,2026-05-06,2026-05-10,5.0,approved,statutory,
EV-01147,DE-0004,annual_leave,2026-01-14,2026-01-16,3.0,approved,statutory,
EV-01148,DE-0004,annual_leave,2026-07-10,2026-07-12,3.0,approved,contractual,
EV-01149,DE-0004,annual_leave,2026-04-15,2026-04-15,1.0,approved,contractual,
EV-01150,DE-0004,annual_leave,2026-12-08,2026-12-11,4.0,approved,statutory,booked ahead
EV-01151,DE-0005,annual_leave,2024-11-04,2024-11-04,1.0,approved,statutory,
EV-01152,DE-0005,annual_leave,2024-10-17,2024-10-17,1.0,approved,statutory,
EV-01153,DE-0005,annual_leave,2024-10-11,2024-10-13,3.0,approved,statutory,
EV-01154,DE-0005,annual_leave,2024-11-14,2024-11-18,5.0,approved,statutory,
EV-01155,DE-0005,annual_leave,2024-10-05,2024-10-09,5.0,approved,statutory,
EV-01156,DE-0005,annual_leave,2024-02-09,2024-02-10,2.0,approved,statutory,
EV-01157,DE-0005,annual_leave,2024-09-15,2024-09-15,1.0,approved,contractual,
EV-01158,DE-0005,annual_leave,2024-04-07,2024-04-07,1.0,approved,contractual,
EV-01159,DE-0005,annual_leave,2024-01-19,2024-01-20,2.0,approved,contractual,
EV-01160,DE-0005,annual_leave,2024-09-09,2024-09-09,1.0,approved,contractual,
EV-01161,DE-0005,annual_leave,2025-02-20,2025-02-24,5.0,approved,statutory,
EV-01162,DE-0005,annual_leave,2025-07-15,2025-07-15,1.0,approved,statutory,
EV-01163,DE-0005,annual_leave,2025-01-19,2025-01-19,1.0,approved,statutory,
EV-01164,DE-0005,annual_leave,2025-07-14,2025-07-18,5.0,approved,statutory,
EV-01165,DE-0005,annual_leave,2025-10-13,2025-10-13,1.0,approved,statutory,
EV-01166,DE-0005,annual_leave,2025-06-07,2025-06-07,1.0,approved,statutory,
EV-01167,DE-0005,annual_leave,2025-01-04,2025-01-04,1.0,approved,statutory,
EV-01168,DE-0005,annual_leave,2025-01-07,2025-01-07,1.0,approved,statutory,
EV-01169,DE-0005,annual_leave,2025-04-05,2025-04-06,2.0,approved,contractual,
EV-01170,DE-0005,annual_leave,2025-02-12,2025-02-12,1.0,approved,contractual,
EV-01171,DE-0005,annual_leave,2025-12-07,2025-12-07,1.0,approved,contractual,
EV-01172,DE-0005,annual_leave,2026-04-20,2026-04-24,5.0,approved,statutory,
EV-01173,DE-0005,annual_leave,2026-03-11,2026-03-15,5.0,approved,statutory,
EV-01174,DE-0005,annual_leave,2026-07-16,2026-07-16,1.0,approved,statutory,
EV-01175,DE-0005,annual_leave,2026-04-07,2026-04-07,1.0,approved,statutory,
EV-01176,DE-0005,annual_leave,2026-02-14,2026-02-14,1.0,approved,statutory,
EV-01177,DE-0005,annual_leave,2026-08-04,2026-08-07,4.0,approved,contractual,
EV-01178,DE-0005,annual_leave,2026-01-19,2026-01-19,1.0,approved,contractual,
EV-01179,DE-0005,annual_leave,2026-10-08,2026-10-11,4.0,approved,statutory,booked ahead
EV-01180,IE-0003,annual_leave,2024-05-20,2024-05-20,1.0,approved,annual_leave,
EV-01181,IE-0003,annual_leave,2024-10-16,2024-10-16,1.0,approved,annual_leave,
EV-01182,IE-0003,annual_leave,2024-10-15,2024-10-19,5.0,approved,annual_leave,
EV-01183,IE-0003,annual_leave,2024-03-04,2024-03-13,10.0,approved,annual_leave,
EV-01184,IE-0003,annual_leave,2024-04-20,2024-04-21,2.0,approved,annual_leave,
EV-01185,IE-0003,annual_leave,2025-07-11,2025-07-11,1.0,approved,annual_leave,
EV-01186,IE-0003,annual_leave,2025-12-11,2025-12-13,3.0,approved,annual_leave,
EV-01187,IE-0003,annual_leave,2025-11-10,2025-11-14,5.0,approved,annual_leave,
EV-01188,IE-0003,annual_leave,2025-11-03,2025-11-07,5.0,approved,annual_leave,
EV-01189,IE-0003,annual_leave,2026-04-06,2026-04-10,5.0,approved,annual_leave,
EV-01190,IE-0003,annual_leave,2026-03-02,2026-03-04,3.0,approved,annual_leave,
EV-01191,IE-0003,annual_leave,2026-07-13,2026-07-13,1.0,approved,annual_leave,
EV-01192,IE-0003,annual_leave,2026-07-20,2026-07-20,1.0,approved,annual_leave,
EV-01193,IE-0004,annual_leave,2024-06-05,2024-06-09,5.0,approved,annual_leave,
EV-01194,IE-0004,annual_leave,2024-04-08,2024-04-15,8.0,approved,annual_leave,
EV-01195,IE-0004,annual_leave,2024-03-14,2024-03-14,1.0,approved,annual_leave,
EV-01196,IE-0004,annual_leave,2025-12-07,2025-12-09,3.0,approved,annual_leave,
EV-01197,IE-0004,annual_leave,2025-03-03,2025-03-04,2.0,approved,annual_leave,
EV-01198,IE-0004,annual_leave,2025-03-11,2025-03-11,1.0,approved,annual_leave,
EV-01199,IE-0004,annual_leave,2025-10-02,2025-10-03,2.0,approved,annual_leave,
EV-01200,IE-0004,annual_leave,2025-06-02,2025-06-02,1.0,approved,annual_leave,
EV-01201,IE-0004,annual_leave,2025-04-02,2025-04-04,3.0,approved,annual_leave,
EV-01202,IE-0004,annual_leave,2025-12-08,2025-12-08,1.0,approved,annual_leave,
EV-01203,IE-0004,annual_leave,2025-04-13,2025-04-13,1.0,approved,annual_leave,
EV-01204,IE-0004,annual_leave,2025-12-02,2025-12-02,1.0,approved,annual_leave,
EV-01205,IE-0004,annual_leave,2026-08-06,2026-08-13,8.0,approved,annual_leave,
EV-01206,IE-0004,annual_leave,2026-06-14,2026-06-14,1.0,approved,annual_leave,
EV-01207,IE-0005,annual_leave,2024-05-11,2024-05-20,10.0,approved,annual_leave,
EV-01208,IE-0005,annual_leave,2024-04-04,2024-04-05,2.0,approved,annual_leave,
EV-01209,IE-0005,annual_leave,2024-02-09,2024-02-11,3.0,approved,annual_leave,
EV-01210,IE-0005,annual_leave,2024-02-06,2024-02-06,1.0,approved,annual_leave,
EV-01211,IE-0005,annual_leave,2024-08-01,2024-08-01,1.0,approved,annual_leave,
EV-01212,IE-0005,annual_leave,2025-03-12,2025-03-12,1.0,approved,annual_leave,
EV-01213,IE-0005,annual_leave,2025-04-19,2025-04-23,5.0,approved,annual_leave,
EV-01214,IE-0005,annual_leave,2025-09-03,2025-09-05,3.0,approved,annual_leave,
EV-01215,IE-0005,annual_leave,2025-03-18,2025-03-19,2.0,approved,annual_leave,
EV-01216,IE-0005,annual_leave,2025-05-16,2025-05-16,1.0,approved,annual_leave,
EV-01217,IE-0005,annual_leave,2025-08-10,2025-08-14,5.0,approved,annual_leave,
EV-01218,IE-0005,annual_leave,2026-08-11,2026-08-19,9.0,approved,annual_leave,
EV-01219,PL-0004,sick_leave,2026-02-02,2026-03-20,35.0,approved,,long sickness spell
EV-01220,PL-0001,sick_leave,2026-02-02,2026-03-20,35.0,approved,,long sickness spell
